District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
11,Bloomfield School District,6,Laurel School,2008-09,71,236.8,42.3,77.5
11,Bloomfield School District,5,Metacomet School,2008-09,43,238.6,39.5,76.7
12,Bolton School District,1,Bolton Center School,2008-09,56,277.5,76.8,87.5
13,Bozrah School District,1,Fields Memorial School,2008-09,26,255.9,57.7,76.9
14,Branford School District,16,John B. Sliney School,2008-09,76,246.4,52.6,78.9
14,Branford School District,15,Mary R. Tisko School,2008-09,88,281.3,83,93.2
14,Branford School District,14,Mary T. Murphy School,2008-09,67,242.9,49.3,89.6
15,Bridgeport School District,1,Barnum School,2008-09,71,194.6,14.1,31
15,Bridgeport School District,2,Beardsley School,2008-09,51,210.4,29.4,60.8
15,Bridgeport School District,3,Black Rock School,2008-09,35,220.2,25.7,62.9
15,Bridgeport School District,40,Blackham School,2008-09,96,227.3,38.5,70.8
15,Bridgeport School District,4,Bryant School,2008-09,59,204.5,18.6,42.4
15,Bridgeport School District,14,Cesar Batalla School,2008-09,106,196.9,17.9,39.6
15,Bridgeport School District,21,Classical Studies Academy,2008-09,54,234.1,44.4,74.1
15,Bridgeport School District,5,Columbus School,2008-09,85,208.6,22.4,51.8
15,Bridgeport School District,39,Cross School,2008-09,34,202.8,14.7,38.2
15,Bridgeport School District,42,Curiale School,2008-09,71,192.4,18.3,36.6
15,Bridgeport School District,41,Dunbar School,2008-09,44,185.7,6.8,25
15,Bridgeport School District,7,Edison School,2008-09,40,207.8,25,50
15,Bridgeport School District,32,Geraldine Johnson School,2008-09,84,214.6,25,64.3
15,Bridgeport School District,11,Hall School,2008-09,32,280.2,75,93.8
15,Bridgeport School District,12,Hallen School,2008-09,44,208.5,25,54.5
15,Bridgeport School District,45,High Horizons Magnet School,2008-09,48,235.8,41.7,75
15,Bridgeport School District,13,Hooker School,2008-09,49,198.4,14.3,36.7
15,Bridgeport School District,22,Jettie S. Tisdale School,2008-09,48,188.6,12.5,25
15,Bridgeport School District,19,Longfellow School,2008-09,46,196.4,6.5,37
15,Bridgeport School District,10,Luis Munoz Marin School,2008-09,77,206.2,20.8,49.4
15,Bridgeport School District,20,Madison School,2008-09,88,228.6,39.8,75
15,Bridgeport School District,46,Multicultural Magnet School,2008-09,50,292.6,88,96
15,Bridgeport School District,17,Park City Magnet School,2008-09,50,230.5,44,72
15,Bridgeport School District,25,Read School,2008-09,98,209.5,25.5,51
15,Bridgeport School District,26,Roosevelt School,2008-09,44,212.4,25,52.3
15,Bridgeport School District,30,Waltersville School,2008-09,58,205.1,20.7,46.6
15,Bridgeport School District,36,Winthrop School,2008-09,68,251.1,61.8,83.8
17,Bristol School District,7,Clara T. O Connell School,2008-09,47,219.9,38.3,53.2
17,Bristol School District,1,Clarence A. Bingham School,2008-09,31,252.8,64.5,77.4
17,Bristol School District,3,Edgewood School,2008-09,57,260.3,68.4,75.4
17,Bristol School District,14,Ellen P. Hubbell School,2008-09,60,257.7,65,78.3
17,Bristol School District,5,Greene-Hills School,2008-09,62,248.8,54.8,74.2
17,Bristol School District,19,Ivy Drive School,2008-09,63,272,69.8,96.8
17,Bristol School District,6,John J. Jennings School,2008-09,49,274.5,81.6,89.8
17,Bristol School District,17,Mountain View School,2008-09,63,274.5,74.6,93.7
17,Bristol School District,11,South Side School,2008-09,75,266.7,70.7,84
17,Bristol School District,12,Stafford School,2008-09,63,253.1,58.7,82.5
18,Brookfield School District,4,Huckleberry Hill Elementary School,2008-09,189,271.3,78.3,92.6
19,Brooklyn School District,1,Brooklyn Elementary School,2008-09,88,251.8,59.1,89.8
21,Canaan School District,1,Lee H. Kellogg School,2008-09,NA,NA,NA,NA
22,Canterbury School District,2,Canterbury Elementary School,2008-09,46,264.1,80.4,97.8
23,Canton School District,2,Cherry Brook Primary School,2008-09,128,284.8,86.7,95.3
241,Capitol Region Education Council,1,East Hartford/Glastonbury Magnet School,2008-09,43,274.9,72.1,83.7
241,Capitol Region Education Council,31,Montessori Magnet School,2008-09,44,217.2,36.4,52.3
241,Capitol Region Education Council,2,University of Hartford Multiple Intelligences Magnet School,2008-09,59,265.4,71.2,91.5
24,Chaplin School District,2,Chaplin Elementary School,2008-09,NA,NA,NA,NA
25,Cheshire School District,1,Chapman School,2008-09,40,279.6,77.5,92.5
25,Cheshire School District,6,Doolittle School,2008-09,70,276.6,78.6,95.7
25,Cheshire School District,4,Highland School,2008-09,140,282.3,82.9,94.3
25,Cheshire School District,5,Norton School,2008-09,77,257.5,70.1,85.7
26,Chester School District,1,Chester Elementary School,2008-09,37,283.9,86.5,100
27,Clinton School District,3,Lewin G. Joel Jr. School,2008-09,153,254.4,62.1,84.3
28,Colchester School District,2,Jack Jackter Intermediate School,2008-09,228,265.9,72.8,94.3
29,Colebrook School District,1,Colebrook Consolidated School,2008-09,NA,NA,NA,NA
30,Columbia School District,1,Horace W. Porter School,2008-09,64,272.1,78.1,95.3
243,Cooperative Educational Services,1,Six-Six Magnet School,2008-09,39,245.7,53.8,79.5
31,Cornwall School District,1,Cornwall Consolidated School,2008-09,NA,NA,NA,NA
32,Coventry School District,4,George Hersey Robertson School,2008-09,143,268.8,73.4,87.4
33,Cromwell School District,3,Woodside Intermediate School,2008-09,159,277.3,79.2,93.1
34,Danbury School District,14,Ellsworth Avenue School,2008-09,48,247.7,62.5,89.6
34,Danbury School District,11,Great Plain School,2008-09,48,260.7,60.4,89.6
34,Danbury School District,2,Hayestown Avenue School,2008-09,49,237.4,42.9,75.5
34,Danbury School District,17,King Street Intermediate School,2008-09,102,268.7,72.5,85.3
34,Danbury School District,18,Mill Ridge Educational Center,2008-09,84,266.9,70.2,84.5
34,Danbury School District,6,Morris Street School,2008-09,44,250.8,61.4,97.7
34,Danbury School District,8,Park Avenue School,2008-09,63,256.2,69.8,92.1
34,Danbury School District,15,Pembroke School,2008-09,44,260.1,72.7,90.9
34,Danbury School District,12,Shelter Rock School,2008-09,66,261.6,66.7,87.9
34,Danbury School District,10,South Street School,2008-09,58,234.6,44.8,74.1
34,Danbury School District,16,Stadley Rough School,2008-09,65,234,49.2,70.8
34,Danbury School District,19,Western CT Academy of International Studies,2008-09,63,275.6,79.4,98.4
35,Darien School District,2,Hindley Elementary School,2008-09,93,277.6,82.8,96.8
35,Darien School District,7,Holmes Elementary School,2008-09,82,282.3,73.2,93.9
35,Darien School District,13,Ox Ridge Elementary School,2008-09,88,285.9,86.4,96.6
35,Darien School District,5,Royle Elementary School,2008-09,76,278.4,82.9,98.7
35,Darien School District,6,Tokeneke Elementary School,2008-09,60,267.8,76.7,93.3
36,Deep River School District,1,Deep River Elementary School,2008-09,56,270.8,73.2,87.5
37,Derby School District,6,Bradley School,2008-09,67,246.5,53.7,79.1
37,Derby School District,4,Irving School,2008-09,64,222.1,34.4,57.8
40,East Granby School District,1,Allgrove School,2008-09,72,270.1,77.8,90.3
41,East Haddam School District,1,East Haddam Elementary School,2008-09,105,249.3,52.4,79
42,East Hampton School District,1,Memorial School,2008-09,132,268.6,72,90.2
43,East Hartford School District,9,Anna E. Norris School,2008-09,41,223.2,39,63.4
43,East Hartford School District,6,Dr. Franklin H. Mayberry School,2008-09,75,199.2,20,41.3
43,East Hartford School District,22,Dr. John A. Langford School,2008-09,41,207,17.1,56.1
43,East Hartford School District,10,Dr. Thomas S. O'Connell School,2008-09,57,245,61.4,80.7
43,East Hartford School District,20,Governor William Pitkin School,2008-09,52,253.7,55.8,88.5
43,East Hartford School District,5,Hockanum School,2008-09,34,215.1,20.6,52.9
43,East Hartford School District,4,Joseph O. Goodwin School,2008-09,60,253,53.3,85
43,East Hartford School District,18,Robert J. O'Brien School,2008-09,69,231.7,40.6,71
43,East Hartford School District,12,Silver Lane School,2008-09,49,209.2,22.4,44.9
44,East Haven School District,17,Carbone School/East Haven Academy,2008-09,22,262.5,90.9,95.5
44,East Haven School District,14,D. C. Moore School,2008-09,27,241,48.1,92.6
44,East Haven School District,1,Deer Run School,2008-09,61,244.6,50.8,83.6
44,East Haven School District,13,Dominick H. Ferrara School,2008-09,34,249.5,58.8,88.2
44,East Haven School District,10,Grove J. Tuttle School,2008-09,34,244.1,50,82.4
44,East Haven School District,7,Momauguin School,2008-09,36,225.6,30.6,69.4
44,East Haven School District,16,Robert W. Carbone School,2008-09,38,244.1,50,78.9
45,East Lyme School District,1,Flanders School,2008-09,82,292.1,86.6,93.9
45,East Lyme School District,4,Lillie B. Haynes School,2008-09,68,259.9,73.5,92.6
45,East Lyme School District,2,Niantic Center School,2008-09,48,280.5,83.3,100
47,East Windsor School District,1,Broad Brook Elementary School,2008-09,113,232.3,49.6,69
39,Eastford School District,1,Eastford Elementary School,2008-09,NA,NA,NA,NA
46,Easton School District,1,Samuel Staples Elementary School,2008-09,124,298.1,87.1,97.6
48,Ellington School District,1,Center School,2008-09,69,264,68.1,88.4
48,Ellington School District,2,Crystal Lake School,2008-09,37,256.6,70.3,97.3
48,Ellington School District,6,Windermere School,2008-09,86,275.6,79.1,93
289,Elm City College Preparatory School,1,Elm City College Preparatory School,2008-09,51,250.7,62.7,86.3
49,Enfield School District,13,Edgar H. Parkman School,2008-09,45,282.9,93.3,100
49,Enfield School District,16,Eli Whitney School,2008-09,61,261.4,67.2,88.5
49,Enfield School District,2,Enfield Street School,2008-09,47,259.8,66,95.7
49,Enfield School District,12,Harriet Beecher Stowe School,2008-09,37,264.7,73,94.6
49,Enfield School District,4,Hazardville Memorial School,2008-09,63,272.3,76.2,95.2
49,Enfield School District,18,Henry Barnard School,2008-09,49,258.3,71.4,87.8
49,Enfield School District,11,Nathan Hale School,2008-09,42,251.9,57.1,88.1
49,Enfield School District,15,Prudence Crandall School,2008-09,53,257.7,71.7,92.5
49,Enfield School District,17,Thomas G. Alcorn School,2008-09,41,237.5,48.8,78
50,Essex School District,1,Essex Elementary School,2008-09,95,278.4,91.6,97.9
51,Fairfield School District,2,Burr Elementary School,2008-09,79,275.1,79.7,94.9
51,Fairfield School District,1,Dwight Elementary School,2008-09,55,287.8,83.6,96.4
51,Fairfield School District,4,Holland Hill School,2008-09,53,293.8,92.5,96.2
51,Fairfield School District,17,Jennings School,2008-09,67,280.1,82.1,89.6
51,Fairfield School District,6,McKinley School,2008-09,62,272.7,71,91.9
51,Fairfield School District,7,Mill Hill School,2008-09,88,296.7,85.2,97.7
51,Fairfield School District,16,North Stratfield School,2008-09,79,289.1,86.1,97.5
51,Fairfield School District,18,Osborn Hill School,2008-09,86,270.9,72.1,88.4
51,Fairfield School District,12,Riverfield School,2008-09,93,267,69.9,88.2
51,Fairfield School District,13,Sherman School,2008-09,60,272.4,85,93.3
51,Fairfield School District,14,Stratfield School,2008-09,78,299.5,88.5,98.7
52,Farmington School District,4,East Farms School,2008-09,77,299.8,89.6,98.7
52,Farmington School District,2,Noah Wallace School,2008-09,57,285.1,93,100
52,Farmington School District,1,Union School,2008-09,54,285.5,85.2,94.4
52,Farmington School District,3,West District School,2008-09,74,287.4,83.8,94.6
53,Franklin School District,1,Franklin Elementary School,2008-09,30,272.3,76.7,93.3
54,Glastonbury School District,2,Buttonball Lane School,2008-09,85,266.1,77.6,89.4
54,Glastonbury School District,3,Eastbury School,2008-09,59,281.9,79.7,96.6
54,Glastonbury School District,4,Hebron Avenue School,2008-09,94,281.2,87.2,97.9
54,Glastonbury School District,6,Hopewell School,2008-09,85,275.7,82.4,95.3
54,Glastonbury School District,7,Naubuc School,2008-09,68,269,69.1,85.3
54,Glastonbury School District,9,Nayaug Elementary School,2008-09,102,274,82.4,93.1
56,Granby School District,4,Kelly Lane Intermediate School,2008-09,83,296,89.2,98.8
56,Granby School District,3,Wells Road Intermediate School,2008-09,80,281.8,86.3,100
57,Greenwich School District,2,Cos Cob School,2008-09,61,274,77,91.8
57,Greenwich School District,4,Glenville School,2008-09,42,299.4,88.1,95.2
57,Greenwich School District,5,Hamilton Avenue School,2008-09,36,232.1,44.4,61.1
57,Greenwich School District,13,International School At Dundee,2008-09,68,280.7,83.8,95.6
57,Greenwich School District,3,Julian Curtiss School,2008-09,65,263,66.2,87.7
57,Greenwich School District,6,New Lebanon School,2008-09,24,240.9,50,75
57,Greenwich School District,7,North Mianus School,2008-09,77,280.2,79.2,92.2
57,Greenwich School District,8,North Street School,2008-09,75,262.8,73.3,90.7
57,Greenwich School District,9,Old Greenwich School,2008-09,51,274,80.4,94.1
57,Greenwich School District,11,Parkway School,2008-09,58,284.7,82.8,98.3
57,Greenwich School District,10,Riverside School,2008-09,77,292.8,88.3,97.4
58,Griswold School District,3,Griswold Elementary School,2008-09,142,239,48.6,76.8
59,Groton School District,20,Catherine Kolnaski Magnet School,2008-09,71,233.8,46.5,73.2
59,Groton School District,18,Charles Barnum School,2008-09,43,256.9,67.4,86
59,Groton School District,3,Claude Chester School,2008-09,54,233.9,37,70.4
59,Groton School District,17,Mary Morrisson School,2008-09,41,264.6,70.7,87.8
59,Groton School District,19,Northeast Academy Elementary School,2008-09,69,248.3,58,75.4
59,Groton School District,12,Pleasant Valley School,2008-09,44,239.7,50,65.9
59,Groton School District,1,S. B. Butler School,2008-09,59,254.7,66.1,86.4
60,Guilford School District,6,A. W. Cox School,2008-09,76,276.5,82.9,94.7
60,Guilford School District,4,Calvin Leete School,2008-09,65,286.1,83.1,95.4
60,Guilford School District,2,Guilford Lakes School,2008-09,90,275.3,83.3,95.6
60,Guilford School District,3,Melissa Jones School,2008-09,67,288.2,77.6,94
62,Hamden School District,12,Bear Path School,2008-09,78,256.3,56.4,84.6
62,Hamden School District,2,Church Street School,2008-09,46,229.9,34.8,71.7
62,Hamden School District,3,Dunbar Hill School,2008-09,56,228.9,39.3,64.3
62,Hamden School District,4,Helen Street School,2008-09,33,222.5,36.4,54.5
62,Hamden School District,11,Ridge Hill School,2008-09,46,239.4,47.8,78.3
62,Hamden School District,1,Shepherd Glen School,2008-09,45,240.2,51.1,80
62,Hamden School District,10,Spring Glen School,2008-09,40,232.9,50,75
62,Hamden School District,14,West Woods School,2008-09,65,278.5,75.4,92.3
63,Hampton School District,1,Hampton Elementary School,2008-09,23,242.2,56.5,78.3
64,Hartford School District,1,Americas Choice at SAND,2008-09,54,191,11.1,31.5
64,Hartford School District,7,Asian Studies School at Dwight/Belizzi School,2008-09,53,240.9,52.8,77.4
64,Hartford School District,4,Batchelder School,2008-09,53,211.5,15.1,52.8
64,Hartford School District,33,Breakthrough Magnet School,2008-09,33,223.7,27.3,63.6
64,Hartford School District,6,Burns Latino Studies Academy,2008-09,63,182.5,9.5,22.2
64,Hartford School District,23,Burr School,2008-09,40,200.7,15,40
64,Hartford School District,24,Clark School,2008-09,38,223,44.7,63.2
64,Hartford School District,28,Dr. Ramon E. Betances Early Reading Lab School,2008-09,57,220.9,38.6,61.4
64,Hartford School District,9,Hooker School,2008-09,45,222.4,40,64.4
64,Hartford School District,10,Kennelly School,2008-09,86,225.5,33.7,70.9
64,Hartford School District,11,Kinsella Magnet School,2008-09,56,228.4,33.9,71.4
64,Hartford School District,8,M. D. Fox ComPACT School,2008-09,91,209.3,24.2,46.2
64,Hartford School District,16,M. L. King School,2008-09,77,220.6,31.2,66.2
64,Hartford School District,12,McDonough School,2008-09,48,205.8,16.7,43.8
64,Hartford School District,19,Milner Core Knowledge School,2008-09,45,179,8.9,26.7
64,Hartford School District,32,Moylan School,2008-09,52,201.8,15.4,30.8
64,Hartford School District,14,Naylor School,2008-09,62,222.9,30.6,58.1
64,Hartford School District,20,Noah Webster Micro Society School,2008-09,60,234.9,41.7,73.3
64,Hartford School District,15,Parkville Community School,2008-09,68,234.3,38.2,77.9
64,Hartford School District,30,Sanchez School,2008-09,65,207.9,21.5,49.2
64,Hartford School District,17,Sarah J. Rawson Elementary School,2008-09,96,223.6,29.2,68.8
64,Hartford School District,26,Simpson-Waverly School,2008-09,37,223.4,35.1,73
