Town,Type,Year,Date,Value
Bristol,RT,2012,10/1/2012,8.1
Bristol,RT,2012,11/1/2012,7.8
Bristol,RT,2012,12/1/2012,8
Bristol,RT,2013,1/1/2013,9.3
Bristol,RT,2013,2/1/2013,9.1
Bristol,RT,2013,3/1/2013,8.8
Brookfield,LF,2005,1/1/2005,8631
Brookfield,LF,2005,2/1/2005,8625
Brookfield,LF,2005,3/1/2005,8671
Brookfield,LF,2005,4/1/2005,8706
Brookfield,LF,2005,5/1/2005,8848
Brookfield,LF,2005,6/1/2005,8953
Brookfield,LF,2005,7/1/2005,9039
Brookfield,LF,2005,8/1/2005,8984
Brookfield,LF,2005,9/1/2005,8775
Brookfield,LF,2005,10/1/2005,8870
Brookfield,LF,2005,11/1/2005,8870
Brookfield,LF,2005,12/1/2005,8826
Brookfield,LF,2006,1/1/2006,8758
Brookfield,LF,2006,2/1/2006,8730
Brookfield,LF,2006,3/1/2006,8795
Brookfield,LF,2006,4/1/2006,8762
Brookfield,LF,2006,5/1/2006,8847
Brookfield,LF,2006,6/1/2006,9003
Brookfield,LF,2006,7/1/2006,9125
Brookfield,LF,2006,8/1/2006,9057
Brookfield,LF,2006,9/1/2006,8884
Brookfield,LF,2006,10/1/2006,8944
Brookfield,LF,2006,11/1/2006,9003
Brookfield,LF,2006,12/1/2006,8976
Brookfield,LF,2007,1/1/2007,8925
Brookfield,LF,2007,2/1/2007,8863
Brookfield,LF,2007,3/1/2007,8954
Brookfield,LF,2007,4/1/2007,8934
Brookfield,LF,2007,5/1/2007,9073
Brookfield,LF,2007,6/1/2007,9163
Brookfield,LF,2007,7/1/2007,9279
Brookfield,LF,2007,8/1/2007,9197
Brookfield,LF,2007,9/1/2007,9051
Brookfield,LF,2007,10/1/2007,9114
Brookfield,LF,2007,11/1/2007,9161
Brookfield,LF,2007,12/1/2007,9146
Brookfield,LF,2008,1/1/2008,9193
Brookfield,LF,2008,2/1/2008,9132
Brookfield,LF,2008,3/1/2008,9192
Brookfield,LF,2008,4/1/2008,9203
Brookfield,LF,2008,5/1/2008,9306
Brookfield,LF,2008,6/1/2008,9375
Brookfield,LF,2008,7/1/2008,9481
Brookfield,LF,2008,8/1/2008,9421
Brookfield,LF,2008,9/1/2008,9221
Brookfield,LF,2008,10/1/2008,9291
Brookfield,LF,2008,11/1/2008,9268
Brookfield,LF,2008,12/1/2008,9236
Brookfield,LF,2009,1/1/2009,9142
Brookfield,LF,2009,2/1/2009,9064
Brookfield,LF,2009,3/1/2009,9139
Brookfield,LF,2009,4/1/2009,9142
Brookfield,LF,2009,5/1/2009,9206
Brookfield,LF,2009,6/1/2009,9322
Brookfield,LF,2009,7/1/2009,9429
Brookfield,LF,2009,8/1/2009,9367
Brookfield,LF,2009,9/1/2009,9180
Brookfield,LF,2009,10/1/2009,9194
Brookfield,LF,2009,11/1/2009,9136
Brookfield,LF,2009,12/1/2009,9072
Brookfield,LF,2010,1/1/2010,9038
Brookfield,LF,2010,2/1/2010,8973
Brookfield,LF,2010,3/1/2010,9051
Brookfield,LF,2010,4/1/2010,9164
Brookfield,LF,2010,5/1/2010,9204
Brookfield,LF,2010,6/1/2010,9312
Brookfield,LF,2010,7/1/2010,9412
Brookfield,LF,2010,8/1/2010,9403
Brookfield,LF,2010,9/1/2010,9201
Brookfield,LF,2010,10/1/2010,9258
Brookfield,LF,2010,11/1/2010,9256
Brookfield,LF,2010,12/1/2010,9226
Brookfield,LF,2011,1/1/2011,9115
Brookfield,LF,2011,2/1/2011,9126
Brookfield,LF,2011,3/1/2011,9163
Brookfield,LF,2011,4/1/2011,9133
Brookfield,LF,2011,5/1/2011,9205
Brookfield,LF,2011,6/1/2011,9294
Brookfield,LF,2011,7/1/2011,9370
Brookfield,LF,2011,8/1/2011,9315
Brookfield,LF,2011,9/1/2011,9284
Brookfield,LF,2011,10/1/2011,9365
Brookfield,LF,2011,11/1/2011,9373
Brookfield,LF,2011,12/1/2011,9332
Brookfield,LF,2012,1/1/2012,9119
Brookfield,LF,2012,2/1/2012,9064
Brookfield,LF,2012,3/1/2012,9135
Brookfield,LF,2012,4/1/2012,9050
Brookfield,LF,2012,5/1/2012,9177
Brookfield,LF,2012,6/1/2012,9271
Brookfield,LF,2012,7/1/2012,9391
Brookfield,LF,2012,8/1/2012,9297
Brookfield,LF,2012,9/1/2012,9128
Brookfield,LF,2012,10/1/2012,9225
Brookfield,LF,2012,11/1/2012,9220
Brookfield,LF,2012,12/1/2012,9184
Brookfield,LF,2013,1/1/2013,9069
Brookfield,LF,2013,2/1/2013,8973
Brookfield,LF,2013,3/1/2013,9020
Brookfield,EMP,2005,1/1/2005,8309
Brookfield,EMP,2005,2/1/2005,8291
Brookfield,EMP,2005,3/1/2005,8374
Brookfield,EMP,2005,4/1/2005,8427
Brookfield,EMP,2005,5/1/2005,8524
Brookfield,EMP,2005,6/1/2005,8613
Brookfield,EMP,2005,7/1/2005,8687
Brookfield,EMP,2005,8/1/2005,8674
Brookfield,EMP,2005,9/1/2005,8483
Brookfield,EMP,2005,10/1/2005,8595
Brookfield,EMP,2005,11/1/2005,8584
Brookfield,EMP,2005,12/1/2005,8581
Brookfield,EMP,2006,1/1/2006,8460
Brookfield,EMP,2006,2/1/2006,8420
Brookfield,EMP,2006,3/1/2006,8524
Brookfield,EMP,2006,4/1/2006,8501
Brookfield,EMP,2006,5/1/2006,8577
Brookfield,EMP,2006,6/1/2006,8702
Brookfield,EMP,2006,7/1/2006,8781
Brookfield,EMP,2006,8/1/2006,8744
Brookfield,EMP,2006,9/1/2006,8589
Brookfield,EMP,2006,10/1/2006,8685
Brookfield,EMP,2006,11/1/2006,8706
Brookfield,EMP,2006,12/1/2006,8719
Brookfield,EMP,2007,1/1/2007,8604
Brookfield,EMP,2007,2/1/2007,8556
Brookfield,EMP,2007,3/1/2007,8676
Brookfield,EMP,2007,4/1/2007,8669
Brookfield,EMP,2007,5/1/2007,8778
Brookfield,EMP,2007,6/1/2007,8840
Brookfield,EMP,2007,7/1/2007,8924
Brookfield,EMP,2007,8/1/2007,8862
Brookfield,EMP,2007,9/1/2007,8717
Brookfield,EMP,2007,10/1/2007,8791
Brookfield,EMP,2007,11/1/2007,8831
Brookfield,EMP,2007,12/1/2007,8817
Brookfield,EMP,2008,1/1/2008,8811
Brookfield,EMP,2008,2/1/2008,8737
Brookfield,EMP,2008,3/1/2008,8817
Brookfield,EMP,2008,4/1/2008,8869
Brookfield,EMP,2008,5/1/2008,8908
Brookfield,EMP,2008,6/1/2008,8975
Brookfield,EMP,2008,7/1/2008,9011
Brookfield,EMP,2008,8/1/2008,8963
Brookfield,EMP,2008,9/1/2008,8798
Brookfield,EMP,2008,10/1/2008,8861
Brookfield,EMP,2008,11/1/2008,8834
Brookfield,EMP,2008,12/1/2008,8794
Brookfield,EMP,2009,1/1/2009,8586
Brookfield,EMP,2009,2/1/2009,8499
Brookfield,EMP,2009,3/1/2009,8535
Brookfield,EMP,2009,4/1/2009,8527
Brookfield,EMP,2009,5/1/2009,8559
Brookfield,EMP,2009,6/1/2009,8628
Brookfield,EMP,2009,7/1/2009,8690
Brookfield,EMP,2009,8/1/2009,8638
Brookfield,EMP,2009,9/1/2009,8473
Brookfield,EMP,2009,10/1/2009,8493
Brookfield,EMP,2009,11/1/2009,8509
Brookfield,EMP,2009,12/1/2009,8458
Brookfield,EMP,2010,1/1/2010,8306
Brookfield,EMP,2010,2/1/2010,8267
Brookfield,EMP,2010,3/1/2010,8363
Brookfield,EMP,2010,4/1/2010,8478
Brookfield,EMP,2010,5/1/2010,8509
Brookfield,EMP,2010,6/1/2010,8597
Brookfield,EMP,2010,7/1/2010,8662
Brookfield,EMP,2010,8/1/2010,8670
Brookfield,EMP,2010,9/1/2010,8509
Brookfield,EMP,2010,10/1/2010,8573
Brookfield,EMP,2010,11/1/2010,8601
Brookfield,EMP,2010,12/1/2010,8597
Brookfield,EMP,2011,1/1/2011,8426
Brookfield,EMP,2011,2/1/2011,8438
Brookfield,EMP,2011,3/1/2011,8546
Brookfield,EMP,2011,4/1/2011,8555
Brookfield,EMP,2011,5/1/2011,8632
Brookfield,EMP,2011,6/1/2011,8664
Brookfield,EMP,2011,7/1/2011,8720
Brookfield,EMP,2011,8/1/2011,8694
Brookfield,EMP,2011,9/1/2011,8686
Brookfield,EMP,2011,10/1/2011,8787
Brookfield,EMP,2011,11/1/2011,8795
Brookfield,EMP,2011,12/1/2011,8782
Brookfield,EMP,2012,1/1/2012,8505
Brookfield,EMP,2012,2/1/2012,8459
Brookfield,EMP,2012,3/1/2012,8535
Brookfield,EMP,2012,4/1/2012,8526
Brookfield,EMP,2012,5/1/2012,8595
Brookfield,EMP,2012,6/1/2012,8670
Brookfield,EMP,2012,7/1/2012,8709
Brookfield,EMP,2012,8/1/2012,8643
Brookfield,EMP,2012,9/1/2012,8558
Brookfield,EMP,2012,10/1/2012,8637
Brookfield,EMP,2012,11/1/2012,8635
Brookfield,EMP,2012,12/1/2012,8613
Brookfield,EMP,2013,1/1/2013,8446
Brookfield,EMP,2013,2/1/2013,8400
Brookfield,EMP,2013,3/1/2013,8457
Brookfield,UN,2005,1/1/2005,322
Brookfield,UN,2005,2/1/2005,334
Brookfield,UN,2005,3/1/2005,297
Brookfield,UN,2005,4/1/2005,279
Brookfield,UN,2005,5/1/2005,324
Brookfield,UN,2005,6/1/2005,340
Brookfield,UN,2005,7/1/2005,352
Brookfield,UN,2005,8/1/2005,310
Brookfield,UN,2005,9/1/2005,292
Brookfield,UN,2005,10/1/2005,275
Brookfield,UN,2005,11/1/2005,286
Brookfield,UN,2005,12/1/2005,245
Brookfield,UN,2006,1/1/2006,298
Brookfield,UN,2006,2/1/2006,310
Brookfield,UN,2006,3/1/2006,271
Brookfield,UN,2006,4/1/2006,261
Brookfield,UN,2006,5/1/2006,270
Brookfield,UN,2006,6/1/2006,301
Brookfield,UN,2006,7/1/2006,344
Brookfield,UN,2006,8/1/2006,313
Brookfield,UN,2006,9/1/2006,295
Brookfield,UN,2006,10/1/2006,259
Brookfield,UN,2006,11/1/2006,297
Brookfield,UN,2006,12/1/2006,257
Brookfield,UN,2007,1/1/2007,321
Brookfield,UN,2007,2/1/2007,307
Brookfield,UN,2007,3/1/2007,278
Brookfield,UN,2007,4/1/2007,265
Brookfield,UN,2007,5/1/2007,295
Brookfield,UN,2007,6/1/2007,323
Brookfield,UN,2007,7/1/2007,355
Brookfield,UN,2007,8/1/2007,335
Brookfield,UN,2007,9/1/2007,334
Brookfield,UN,2007,10/1/2007,323
Brookfield,UN,2007,11/1/2007,330
Brookfield,UN,2007,12/1/2007,329
Brookfield,UN,2008,1/1/2008,382
Brookfield,UN,2008,2/1/2008,395
Brookfield,UN,2008,3/1/2008,375
Brookfield,UN,2008,4/1/2008,334
Brookfield,UN,2008,5/1/2008,398
Brookfield,UN,2008,6/1/2008,400
Brookfield,UN,2008,7/1/2008,470
Brookfield,UN,2008,8/1/2008,458
Brookfield,UN,2008,9/1/2008,423
Brookfield,UN,2008,10/1/2008,430
Brookfield,UN,2008,11/1/2008,434
Brookfield,UN,2008,12/1/2008,442
Brookfield,UN,2009,1/1/2009,556
Brookfield,UN,2009,2/1/2009,565
Brookfield,UN,2009,3/1/2009,604
Brookfield,UN,2009,4/1/2009,615
Brookfield,UN,2009,5/1/2009,647
Brookfield,UN,2009,6/1/2009,694
Brookfield,UN,2009,7/1/2009,739
Brookfield,UN,2009,8/1/2009,729
Brookfield,UN,2009,9/1/2009,707
Brookfield,UN,2009,10/1/2009,701
Brookfield,UN,2009,11/1/2009,627
Brookfield,UN,2009,12/1/2009,614
Brookfield,UN,2010,1/1/2010,732
Brookfield,UN,2010,2/1/2010,706
Brookfield,UN,2010,3/1/2010,688
Brookfield,UN,2010,4/1/2010,686
Brookfield,UN,2010,5/1/2010,695
Brookfield,UN,2010,6/1/2010,715
Brookfield,UN,2010,7/1/2010,750
Brookfield,UN,2010,8/1/2010,733
Brookfield,UN,2010,9/1/2010,692
Brookfield,UN,2010,10/1/2010,685
Brookfield,UN,2010,11/1/2010,655
Brookfield,UN,2010,12/1/2010,629
Brookfield,UN,2011,1/1/2011,689
Brookfield,UN,2011,2/1/2011,688
Brookfield,UN,2011,3/1/2011,617
Brookfield,UN,2011,4/1/2011,578
Brookfield,UN,2011,5/1/2011,573
Brookfield,UN,2011,6/1/2011,630
Brookfield,UN,2011,7/1/2011,650
Brookfield,UN,2011,8/1/2011,621
Brookfield,UN,2011,9/1/2011,598
Brookfield,UN,2011,10/1/2011,578
Brookfield,UN,2011,11/1/2011,578
Brookfield,UN,2011,12/1/2011,550
Brookfield,UN,2012,1/1/2012,614
Brookfield,UN,2012,2/1/2012,605
Brookfield,UN,2012,3/1/2012,600
Brookfield,UN,2012,4/1/2012,524
Brookfield,UN,2012,5/1/2012,582
Brookfield,UN,2012,6/1/2012,601
Brookfield,UN,2012,7/1/2012,682
Brookfield,UN,2012,8/1/2012,654
Brookfield,UN,2012,9/1/2012,570
Brookfield,UN,2012,10/1/2012,588
Brookfield,UN,2012,11/1/2012,585
Brookfield,UN,2012,12/1/2012,571
Brookfield,UN,2013,1/1/2013,623
Brookfield,UN,2013,2/1/2013,573
Brookfield,UN,2013,3/1/2013,563
Brookfield,RT,2005,1/1/2005,3.7
Brookfield,RT,2005,2/1/2005,3.9
Brookfield,RT,2005,3/1/2005,3.4
Brookfield,RT,2005,4/1/2005,3.2
Brookfield,RT,2005,5/1/2005,3.7
Brookfield,RT,2005,6/1/2005,3.8
Brookfield,RT,2005,7/1/2005,3.9
Brookfield,RT,2005,8/1/2005,3.5
Brookfield,RT,2005,9/1/2005,3.3
Brookfield,RT,2005,10/1/2005,3.1
Brookfield,RT,2005,11/1/2005,3.2
Brookfield,RT,2005,12/1/2005,2.8
Brookfield,RT,2006,1/1/2006,3.4
Brookfield,RT,2006,2/1/2006,3.6
Brookfield,RT,2006,3/1/2006,3.1
Brookfield,RT,2006,4/1/2006,3
Brookfield,RT,2006,5/1/2006,3.1
Brookfield,RT,2006,6/1/2006,3.3
Brookfield,RT,2006,7/1/2006,3.8
Brookfield,RT,2006,8/1/2006,3.5
Brookfield,RT,2006,9/1/2006,3.3
Brookfield,RT,2006,10/1/2006,2.9
Brookfield,RT,2006,11/1/2006,3.3
Brookfield,RT,2006,12/1/2006,2.9
Brookfield,RT,2007,1/1/2007,3.6
Brookfield,RT,2007,2/1/2007,3.5
Brookfield,RT,2007,3/1/2007,3.1
Brookfield,RT,2007,4/1/2007,3
Brookfield,RT,2007,5/1/2007,3.3
Brookfield,RT,2007,6/1/2007,3.5
Brookfield,RT,2007,7/1/2007,3.8
Brookfield,RT,2007,8/1/2007,3.6
Brookfield,RT,2007,9/1/2007,3.7
Brookfield,RT,2007,10/1/2007,3.5
Brookfield,RT,2007,11/1/2007,3.6
Brookfield,RT,2007,12/1/2007,3.6
Brookfield,RT,2008,1/1/2008,4.2
Brookfield,RT,2008,2/1/2008,4.3
Brookfield,RT,2008,3/1/2008,4.1
Brookfield,RT,2008,4/1/2008,3.6
Brookfield,RT,2008,5/1/2008,4.3
Brookfield,RT,2008,6/1/2008,4.3
Brookfield,RT,2008,7/1/2008,5
Brookfield,RT,2008,8/1/2008,4.9
Brookfield,RT,2008,9/1/2008,4.6
Brookfield,RT,2008,10/1/2008,4.6
Brookfield,RT,2008,11/1/2008,4.7
Brookfield,RT,2008,12/1/2008,4.8
Brookfield,RT,2009,1/1/2009,6.1
Brookfield,RT,2009,2/1/2009,6.2
Brookfield,RT,2009,3/1/2009,6.6
Brookfield,RT,2009,4/1/2009,6.7
Brookfield,RT,2009,5/1/2009,7
Brookfield,RT,2009,6/1/2009,7.4
Brookfield,RT,2009,7/1/2009,7.8
Brookfield,RT,2009,8/1/2009,7.8
Brookfield,RT,2009,9/1/2009,7.7
Brookfield,RT,2009,10/1/2009,7.6
Brookfield,RT,2009,11/1/2009,6.9
Brookfield,RT,2009,12/1/2009,6.8
Brookfield,RT,2010,1/1/2010,8.1
Brookfield,RT,2010,2/1/2010,7.9
Brookfield,RT,2010,3/1/2010,7.6
Brookfield,RT,2010,4/1/2010,7.5
Brookfield,RT,2010,5/1/2010,7.6
Brookfield,RT,2010,6/1/2010,7.7
Brookfield,RT,2010,7/1/2010,8
Brookfield,RT,2010,8/1/2010,7.8
Brookfield,RT,2010,9/1/2010,7.5
Brookfield,RT,2010,10/1/2010,7.4
Brookfield,RT,2010,11/1/2010,7.1
Brookfield,RT,2010,12/1/2010,6.8
Brookfield,RT,2011,1/1/2011,7.6
Brookfield,RT,2011,2/1/2011,7.5
Brookfield,RT,2011,3/1/2011,6.7
Brookfield,RT,2011,4/1/2011,6.3
Brookfield,RT,2011,5/1/2011,6.2
Brookfield,RT,2011,6/1/2011,6.8
Brookfield,RT,2011,7/1/2011,6.9
Brookfield,RT,2011,8/1/2011,6.7
Brookfield,RT,2011,9/1/2011,6.4
Brookfield,RT,2011,10/1/2011,6.2
Brookfield,RT,2011,11/1/2011,6.2
Brookfield,RT,2011,12/1/2011,5.9
Brookfield,RT,2012,1/1/2012,6.7
Brookfield,RT,2012,2/1/2012,6.7
Brookfield,RT,2012,3/1/2012,6.6
Brookfield,RT,2012,4/1/2012,5.8
Brookfield,RT,2012,5/1/2012,6.3
Brookfield,RT,2012,6/1/2012,6.5
Brookfield,RT,2012,7/1/2012,7.3
Brookfield,RT,2012,8/1/2012,7
Brookfield,RT,2012,9/1/2012,6.2
Brookfield,RT,2012,10/1/2012,6.4
Brookfield,RT,2012,11/1/2012,6.3
Brookfield,RT,2012,12/1/2012,6.2
Brookfield,RT,2013,1/1/2013,6.9
Brookfield,RT,2013,2/1/2013,6.4
Brookfield,RT,2013,3/1/2013,6.2
Brooklyn,LF,2005,1/1/2005,3603
Brooklyn,LF,2005,2/1/2005,3620
Brooklyn,LF,2005,3/1/2005,3643
Brooklyn,LF,2005,4/1/2005,3686
Brooklyn,LF,2005,5/1/2005,3715
Brooklyn,LF,2005,6/1/2005,3718
Brooklyn,LF,2005,7/1/2005,3686
Brooklyn,LF,2005,8/1/2005,3671
Brooklyn,LF,2005,9/1/2005,3682
Brooklyn,LF,2005,10/1/2005,3715
Brooklyn,LF,2005,11/1/2005,3686
Brooklyn,LF,2005,12/1/2005,3675
Brooklyn,LF,2006,1/1/2006,3741
Brooklyn,LF,2006,2/1/2006,3707
Brooklyn,LF,2006,3/1/2006,3741
Brooklyn,LF,2006,4/1/2006,3739
Brooklyn,LF,2006,5/1/2006,3769
Brooklyn,LF,2006,6/1/2006,3831
Brooklyn,LF,2006,7/1/2006,3793
Brooklyn,LF,2006,8/1/2006,3767
Brooklyn,LF,2006,9/1/2006,3756
Brooklyn,LF,2006,10/1/2006,3799
Brooklyn,LF,2006,11/1/2006,3776
Brooklyn,LF,2006,12/1/2006,3764
Brooklyn,LF,2007,1/1/2007,3801
Brooklyn,LF,2007,2/1/2007,3806
Brooklyn,LF,2007,3/1/2007,3825
Brooklyn,LF,2007,4/1/2007,3850
Brooklyn,LF,2007,5/1/2007,3849
Brooklyn,LF,2007,6/1/2007,3902
Brooklyn,LF,2007,7/1/2007,3862
Brooklyn,LF,2007,8/1/2007,3863
Brooklyn,LF,2007,9/1/2007,3873
Brooklyn,LF,2007,10/1/2007,3915
Brooklyn,LF,2007,11/1/2007,3921
Brooklyn,LF,2007,12/1/2007,3855
Brooklyn,LF,2008,1/1/2008,3903
Brooklyn,LF,2008,2/1/2008,3848
Brooklyn,LF,2008,3/1/2008,3881
Brooklyn,LF,2008,4/1/2008,3885
Brooklyn,LF,2008,5/1/2008,3935
Brooklyn,LF,2008,6/1/2008,3946
Brooklyn,LF,2008,7/1/2008,3962
Brooklyn,LF,2008,8/1/2008,3999
Brooklyn,LF,2008,9/1/2008,3953
Brooklyn,LF,2008,10/1/2008,3974
Brooklyn,LF,2008,11/1/2008,3951
Brooklyn,LF,2008,12/1/2008,3933
Brooklyn,LF,2009,1/1/2009,3955
Brooklyn,LF,2009,2/1/2009,3947
Brooklyn,LF,2009,3/1/2009,3964
Brooklyn,LF,2009,4/1/2009,4004
Brooklyn,LF,2009,5/1/2009,4036
Brooklyn,LF,2009,6/1/2009,4072
Brooklyn,LF,2009,7/1/2009,4059
Brooklyn,LF,2009,8/1/2009,4067
Brooklyn,LF,2009,9/1/2009,3947
Brooklyn,LF,2009,10/1/2009,3940
Brooklyn,LF,2009,11/1/2009,3950
Brooklyn,LF,2009,12/1/2009,3940
Brooklyn,LF,2010,1/1/2010,4187
Brooklyn,LF,2010,2/1/2010,4139
Brooklyn,LF,2010,3/1/2010,4148
Brooklyn,LF,2010,4/1/2010,4127
Brooklyn,LF,2010,5/1/2010,4150
Brooklyn,LF,2010,6/1/2010,4157
Brooklyn,LF,2010,7/1/2010,4167
Brooklyn,LF,2010,8/1/2010,4177
Brooklyn,LF,2010,9/1/2010,4118
Brooklyn,LF,2010,10/1/2010,4122
Brooklyn,LF,2010,11/1/2010,4130
Brooklyn,LF,2010,12/1/2010,4103
Brooklyn,LF,2011,1/1/2011,4165
Brooklyn,LF,2011,2/1/2011,4118
Brooklyn,LF,2011,3/1/2011,4141
Brooklyn,LF,2011,4/1/2011,4090
Brooklyn,LF,2011,5/1/2011,4115
Brooklyn,LF,2011,6/1/2011,4182
Brooklyn,LF,2011,7/1/2011,4144
Brooklyn,LF,2011,8/1/2011,4159
Brooklyn,LF,2011,9/1/2011,4130
Brooklyn,LF,2011,10/1/2011,4130
Brooklyn,LF,2011,11/1/2011,4121
Brooklyn,LF,2011,12/1/2011,4098
Brooklyn,LF,2012,1/1/2012,4091
Brooklyn,LF,2012,2/1/2012,4037
Brooklyn,LF,2012,3/1/2012,4041
Brooklyn,LF,2012,4/1/2012,4042
Brooklyn,LF,2012,5/1/2012,4037
Brooklyn,LF,2012,6/1/2012,4053
Brooklyn,LF,2012,7/1/2012,4109
Brooklyn,LF,2012,8/1/2012,4033
Brooklyn,LF,2012,9/1/2012,3987
Brooklyn,LF,2012,10/1/2012,4023
Brooklyn,LF,2012,11/1/2012,4027
Brooklyn,LF,2012,12/1/2012,3987
Brooklyn,LF,2013,1/1/2013,4007
Brooklyn,LF,2013,2/1/2013,3972
Brooklyn,LF,2013,3/1/2013,3963
Brooklyn,EMP,2005,1/1/2005,3407
Brooklyn,EMP,2005,2/1/2005,3415
Brooklyn,EMP,2005,3/1/2005,3454
Brooklyn,EMP,2005,4/1/2005,3518
Brooklyn,EMP,2005,5/1/2005,3537
Brooklyn,EMP,2005,6/1/2005,3553
Brooklyn,EMP,2005,7/1/2005,3530
Brooklyn,EMP,2005,8/1/2005,3538
Brooklyn,EMP,2005,9/1/2005,3545
Brooklyn,EMP,2005,10/1/2005,3575
Brooklyn,EMP,2005,11/1/2005,3549
Brooklyn,EMP,2005,12/1/2005,3543
Brooklyn,EMP,2006,1/1/2006,3561
Brooklyn,EMP,2006,2/1/2006,3519
Brooklyn,EMP,2006,3/1/2006,3561
Brooklyn,EMP,2006,4/1/2006,3593
Brooklyn,EMP,2006,5/1/2006,3615
Brooklyn,EMP,2006,6/1/2006,3645
Brooklyn,EMP,2006,7/1/2006,3597
Brooklyn,EMP,2006,8/1/2006,3582
Brooklyn,EMP,2006,9/1/2006,3579
Brooklyn,EMP,2006,10/1/2006,3640
Brooklyn,EMP,2006,11/1/2006,3618
Brooklyn,EMP,2006,12/1/2006,3604
Brooklyn,EMP,2007,1/1/2007,3594
Brooklyn,EMP,2007,2/1/2007,3586
Brooklyn,EMP,2007,3/1/2007,3636
Brooklyn,EMP,2007,4/1/2007,3676
Brooklyn,EMP,2007,5/1/2007,3670
Brooklyn,EMP,2007,6/1/2007,3712
Brooklyn,EMP,2007,7/1/2007,3664
Brooklyn,EMP,2007,8/1/2007,3673
Brooklyn,EMP,2007,9/1/2007,3673
Brooklyn,EMP,2007,10/1/2007,3713
Brooklyn,EMP,2007,11/1/2007,3708
Brooklyn,EMP,2007,12/1/2007,3628
Brooklyn,EMP,2008,1/1/2008,3646
Brooklyn,EMP,2008,2/1/2008,3598
Brooklyn,EMP,2008,3/1/2008,3634
Brooklyn,EMP,2008,4/1/2008,3683
Brooklyn,EMP,2008,5/1/2008,3697
Brooklyn,EMP,2008,6/1/2008,3705
Brooklyn,EMP,2008,7/1/2008,3697
Brooklyn,EMP,2008,8/1/2008,3711
Brooklyn,EMP,2008,9/1/2008,3676
Brooklyn,EMP,2008,10/1/2008,3706
Brooklyn,EMP,2008,11/1/2008,3671
Brooklyn,EMP,2008,12/1/2008,3618
Brooklyn,EMP,2009,1/1/2009,3604
Brooklyn,EMP,2009,2/1/2009,3565
Brooklyn,EMP,2009,3/1/2009,3581
Brooklyn,EMP,2009,4/1/2009,3618
Brooklyn,EMP,2009,5/1/2009,3669
Brooklyn,EMP,2009,6/1/2009,3685
Brooklyn,EMP,2009,7/1/2009,3664
Brooklyn,EMP,2009,8/1/2009,3668
Brooklyn,EMP,2009,9/1/2009,3566
Brooklyn,EMP,2009,10/1/2009,3579
Brooklyn,EMP,2009,11/1/2009,3568
Brooklyn,EMP,2009,12/1/2009,3528
Brooklyn,EMP,2010,1/1/2010,3701
Brooklyn,EMP,2010,2/1/2010,3648
Brooklyn,EMP,2010,3/1/2010,3679
Brooklyn,EMP,2010,4/1/2010,3725
Brooklyn,EMP,2010,5/1/2010,3756
Brooklyn,EMP,2010,6/1/2010,3763
Brooklyn,EMP,2010,7/1/2010,3757
Brooklyn,EMP,2010,8/1/2010,3761
Brooklyn,EMP,2010,9/1/2010,3740
Brooklyn,EMP,2010,10/1/2010,3745
Brooklyn,EMP,2010,11/1/2010,3725
Brooklyn,EMP,2010,12/1/2010,3708
Brooklyn,EMP,2011,1/1/2011,3709
Brooklyn,EMP,2011,2/1/2011,3671
Brooklyn,EMP,2011,3/1/2011,3708
Brooklyn,EMP,2011,4/1/2011,3722
Brooklyn,EMP,2011,5/1/2011,3741
Brooklyn,EMP,2011,6/1/2011,3766
Brooklyn,EMP,2011,7/1/2011,3757
Brooklyn,EMP,2011,8/1/2011,3771
Brooklyn,EMP,2011,9/1/2011,3739
Brooklyn,EMP,2011,10/1/2011,3755
Brooklyn,EMP,2011,11/1/2011,3754
Brooklyn,EMP,2011,12/1/2011,3742
Brooklyn,EMP,2012,1/1/2012,3647
Brooklyn,EMP,2012,2/1/2012,3625
Brooklyn,EMP,2012,3/1/2012,3647
Brooklyn,EMP,2012,4/1/2012,3688
Brooklyn,EMP,2012,5/1/2012,3694
Brooklyn,EMP,2012,6/1/2012,3678
Brooklyn,EMP,2012,7/1/2012,3682
Brooklyn,EMP,2012,8/1/2012,3648
Brooklyn,EMP,2012,9/1/2012,3642
Brooklyn,EMP,2012,10/1/2012,3668
Brooklyn,EMP,2012,11/1/2012,3667
Brooklyn,EMP,2012,12/1/2012,3634
Brooklyn,EMP,2013,1/1/2013,3621
Brooklyn,EMP,2013,2/1/2013,3579
Brooklyn,EMP,2013,3/1/2013,3597
Brooklyn,UN,2005,1/1/2005,196
Brooklyn,UN,2005,2/1/2005,205
Brooklyn,UN,2005,3/1/2005,189
Brooklyn,UN,2005,4/1/2005,168
Brooklyn,UN,2005,5/1/2005,178
Brooklyn,UN,2005,6/1/2005,165
Brooklyn,UN,2005,7/1/2005,156
Brooklyn,UN,2005,8/1/2005,133
Brooklyn,UN,2005,9/1/2005,137
Brooklyn,UN,2005,10/1/2005,140
Brooklyn,UN,2005,11/1/2005,137
Brooklyn,UN,2005,12/1/2005,132
Brooklyn,UN,2006,1/1/2006,180
Brooklyn,UN,2006,2/1/2006,188
Brooklyn,UN,2006,3/1/2006,180
Brooklyn,UN,2006,4/1/2006,146
Brooklyn,UN,2006,5/1/2006,154
Brooklyn,UN,2006,6/1/2006,186
